year,ranking,title,artist,lyrics,song_url,producers,writers,label,released_on,tags,month,In English,Pop,Rap,R&B,Electro-Pop,Rock,usa,year_month
2018,94,Changes,XXXTentacion,"[Chorus: XXXTENTACION]
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand it
[Bridge: PnB Rock]
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Mmm, ohh
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
[Chorus: XXXTENTACION & PnB Rock]
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this",https://genius.com/xxxtentacion-changes-lyrics,"['John Cunningham', 'XXXTENTACION']","['PnB Rock', 'John Cunningham', 'XXXTENTACION']",['Bad Vibes Forever'],"March 2, 2018","['USA', 'In English', 'Lo-Fi', 'R&B', 'Ballad', 'Contemporary R&B', 'Pop-R&B', 'Pop']",3,1,1,0,1,0,0,1,2018-03
2018,95,Mercy,Brett Young,"[Verse 1]
Mercy
Why you gotta show up lookin' so good just to hurt me?
Why you wanna stop this whole damn world from turning?
Mercy
Why you hanging on so tight if this ain't working?
Why you wanna stop this flame if it's still burning?
'Cause it's still burning
[Chorus]
So if you're gonna break my heart, just break it
And if you're gonna take your shot, then take it
Take it
If you made up your mind, then make it
But make this fast
If you ever loved me
Have mercy
[Verse 2]
If you go out tonight and get drunk and lonely
Wind up home alone
Please don't call me
And say you miss me, no
[Chorus]
If you're gonna break my heart, just break it
And if you're gonna take your shot, then take it
Take it
If you made up your mind, then make it
But make this fast
If you ever loved me
Have mercy",https://genius.com/brett-young-mercy-lyrics,['Dann Huff'],"['Brett Young', 'Sean McConnell']",['Big Machine Records'],"February 10, 2017","['Soft Rock', 'Country', 'Adult Contemporary', 'Ballad', 'In English', 'Aa (Check Description)', 'Country Pop']",2,1,0,0,0,0,0,0,2018-02
2018,96,One Number Away,Luke Combs,"[Verse 1]
Are you sitting at home, all alone, trying to fall asleep?
Are you staring a hole through your phone, praying that it rings?
Are you watching a movie that you've seen a thousand times?
Or maybe playing some Mayer
, getting lost in your favorite lines
[Pre-Chorus]
Well, if you're anything like me
You just might be doing whatever it takes
To drown out the noise
But I just wanna hear your voice
[Chorus]
I’m one number away
From calling to you
I said I was through
But I'm dying, inside
Got my head in a mess
Girl, I confess
I lied when I said
""I'm leaving and not coming back""
Might be the whiskey or the midnight rain
But everywhere I go, I see your face
In my brain, dial it up, everything I wanna say
But I'm still one number away",https://genius.com/luke-combs-one-number-away-lyrics,"['Jackie Boyz', 'Sammy Mitchell', 'Scott Moffatt']","['Steven Battey', 'Sammy Mitchell', 'Robert Williford', 'Carlos Battey', 'Luke Combs']","['Columbia Nashville', 'River House Artists LLC']","September 29, 2016","['USA', 'Country', 'In English', 'Country Pop', 'Aa (Check Description)']",9,1,0,0,0,0,0,1,2018-09
2018,97,Powerglide,Rae Sremmurd featuring Juicy J,"[Intro: Swae Lee & Juicy J]
Yeah, yeah, yeah
Mike WiLL Made-It
Yeah, yeah, yeah
Mally Mall
Oh, oh, oh
Oh, oh
Ear Drummers
Yeah, ho
[Chorus: Swae Lee]
What's in ya' mug? Toasted up, nah, I ain't hostin'
Kush all in my lap because these hoes don't wanna roll it
I was slidin' in the Lamb' with the powerglide
Slime green paint, peanut butter inside
She wanna fuck, speak up, comin' out her clothes (Clothes)
I'm in wonderland when she comin' down the pole
And I don't care if she take all of mine
Like it ain't shit but a dollar sign
[Verse 1: Swae Lee]
Diamonds unthawed, comin' in froze (Froze)
Got too many girls to let one of them go (Oh)
When I make a purchase, I can't wait to show-ow-boat (Oh)
If she bad, I put a pinky ring on, snow globe
I'ma have that pussy on lock like po-po (Yeah)
She was goin' up and down like yo-yo
(Down)
You can say I'm greedy 'cause I always want more (More)
I don't fuck with holmes 'cause they with some slow-pokes (Lame)
Ooh, money on monsoon (Ooh), baby girl, full moon (Ahh)
Give these niggas with some money some room
She don't stop, batteries not included (Go)
Oh, big ballin' like Mutombo
('Tombo), yeah
Much cooler than the cool kids, woah
Can you believe every night we do this? (Do this), yeah",https://genius.com/rae-sremmurd-powerglide-lyrics,"['Mike WiLL Made-It', 'Mally Mall', 'DJ Paul', 'Jean-Marie Horvat']","['Mally Mall', 'Slim Jxmmi', 'Juicy J', 'Sean Olascoaga', 'Jean-Marie Horvat', 'Swae Lee', 'Mike WiLL Made-It', 'DJ Paul']","['Ear Drummers', 'Interscope Records']","March 1, 2018","['Memphis Rap', 'USA', 'Rap', 'Trap', 'In English']",3,1,0,1,0,0,0,1,2018-03
2018,98,IDGAF,Dua Lipa,"[Verse 1]
You call me all friendly
Tellin' me how much you miss me
That's funny, I guess you've heard my songs
Well, I'm too busy for your business
Go find a girl who wants to listen
'Cause if you think I was born yesterday, you have got me wrong
[Pre-Chorus]
So I cut you off
I don't need your love
'Cause I already cried enough
I've been done
I've been movin' on since we said goodbye
I cut you off
I don't need your love
So you can try all you want
Your time is up, I'll tell you why
[Chorus]
You say you're sorry, but it's too late now
So save it, get gone, shut up
'Cause if you think I care about you now
Well, boy, I don't give a fuck
[Verse 2]
I remember that weekend
When my best friend caught you creepin'
You blamed it all on the alcohol
So, I made my decision
'Cause you made your bed, sleep in it
Play the victim and switch your position
I'm through, I'm done",https://genius.com/dua-lipa-idgaf-lyrics,"['Larzz Principato', 'KOZ']","['Jason Dean', 'Dua Lipa', 'Joe Kirkland', 'MNEK', 'Larzz Principato', 'Skyler Stonestreet']",['Warner Records'],"June 2, 2017","['Electronic', 'Electro-Pop', 'UK Pop', 'Contemporary R&B', 'Pop', 'UK', 'In English', 'R&B']",6,1,1,0,1,1,0,0,2018-06
2018,99,Mi Gente,J Balvin and Willy William featuring Beyoncé,"[Letra de ""Mi Gente""]
[Verso 1: J Balvin]
Si el ritmo te lleva a mover la cabeza
Ya empezamos como es
Mi música no discrimina a nadie
Así que vamos a romper
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
El mundo nos quiere, nos quiere
Me quiere a mí
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
Mi música los tiene fuerte bailando
Y se baila así
[Coro: Instrumental]
[Verso 2: Willy William]
Tamo' rompiendo la discoteca
La fiesta no para, apenas comienza
C'est comme-ci, c'est comme ça
Ma chèrie
, la-la-la-la-la
Francia, Colombia
Me gusta (Freeze)
J Balvin, Willy William
Le gusta (Freeze)
Los DJs no mienten, le gusta a mi gente
Y eso se fue mundial (Freeze)
No le bajamos, más nunca paramos
Es otro palo y ¡blam!",https://genius.com/j-balvin-and-willy-william-mi-gente-lyrics,['Willy William'],"['DJ Assad', 'J Balvin', 'Rolo', 'Willy William', 'Mohombi']","['Universal Music Group', 'Universal Music Latino']","June 30, 2017","['Pop', 'Latin Urban', 'En Español', 'France', 'Colombia', 'French Pop', 'Latin Music', 'Reggaetón']",6,0,1,0,0,0,0,0,2018-06
2018,100,Believer,Imagine Dragons,"[Verse 1]
First things first, I'ma say all the words inside my head
I'm fired up and tired of the way that things have been, oh-ooh
The way that things have been, oh-ooh
[Verse 2]
Second things second, don't you tell me what you think that I could be
I'm the one at the sail, I'm the master of my sea, oh-ooh
The master of my sea, oh-ooh
[Pre-Chorus]
I was broken from a young age, taking my sulkin' to the masses
Writing my poems for the few that look at me, took to me, shook at me, feelin' me
Singing from heartache from the pain, taking my message from the veins
Speaking my lesson from the brain, seeing the beauty through the
[Chorus]
Pain! You made me a, you made me a believer, believer
Pain! You break me down, you build me up, believer, believer
Pain! Oh, let the bullets fly, oh, let them rain
My life, my love, my drive, it came from
Pain! You made me a, you made me a believer, believer
[Verse 3]
Third things third, send a prayer to the ones up above
All the hate that you've heard has turned your spirit to a dove, oh-ooh
Your spirit up above, oh-ooh",https://genius.com/imagine-dragons-believer-lyrics,['Mattman & Robin'],"['Daniel Platzman', 'Justin Tranter', 'Robin Fredriksson', 'Ben McKee', 'Wayne Sermon', 'Dan Reynolds', 'Mattias Larsson']","['KIDinaKORNER', 'Interscope Records']","February 1, 2017","['In English', 'Arena Rock', 'Pop-Rock', 'Anthem', 'Synth Rock', 'Rock', 'Pop', 'Alternative', 'USA', 'Synth-Pop', 'Alternative Rock', 'Alternative Pop']",2,1,1,0,0,0,1,1,2018-02
2019,1,Old Town Road,Lil Nas X featuring Billy Ray Cyrus,"[Intro]
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
(Kio, Kio)
[Verse 1]
I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now
[Chorus]
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'
[Verse 2]
Ridin' on a tractor
Lean all in my bladder
Cheated on my baby
You can go and ask her
My life is a movie
Bull ridin' and boobies
Cowboy hat from Gucci
Wrangler on my booty",https://genius.com/lil-nas-x-old-town-road-lyrics,"['YoungKio', 'Trent Reznor', 'Atticus Ross']",['Lil Nas X'],['Columbia Records'],"December 3, 2018","['Country', 'Comedy', 'Pop', 'Rap', 'In English', 'Trap', 'Atlanta Rap', 'Meme Rap', 'Southern Rap', 'Pop Rap', 'Country Rap']",12,1,1,1,0,0,0,0,2019-12
2019,2,Sunflower,Post Malone and Swae Lee,"[Intro: Swae Lee]
Ayy, ayy, ayy, ayy (Ooh)
Ooh, ooh, ooh, ooh (Ooh)
Ayy, ayy
Ooh, ooh, ooh, ooh
[Verse 1: Swae Lee]
Needless to say, I keep a check
She was a bad-bad, nevertheless (Yeah)
Callin' it quits now, baby, I'm a wreck (Wreck)
Crash at my place, baby, you're a wreck (Wreck)
Needless to say, I'm keeping a check
She was a bad-bad, nevertheless
Callin' it quits now, baby, I'm a wreck
Crash at my place, baby, you're a wreck
Thinkin' in a bad way, losin' your grip
Screamin' at my face, baby, don't trip
Someone took a big L, don't know how that felt
Lookin' at you sideways, party on tilt
Ooh-ooh, some things you just can't refuse
She wanna ride me like a cruise and I'm not tryna lose
[Chorus: Swae Lee]
Then you're left in the dust, unless I stuck by ya
You're the sunflower, I think your love would be too much
Or you'll be left in the dust, unless I stuck by ya
You're the sunflower, you're the sunflower",https://genius.com/post-malone-and-swae-lee-sunflower-lyrics,"['Louis Bell', 'Carter Lang']","['Post Malone', 'Louis Bell', 'Billy Walsh', 'Carter Lang', 'Swae Lee', 'Carl Rosen']","['Republic Records', 'Universal Music Group']","October 18, 2018","['Alternative', 'R&B', 'Synth-Pop', 'Soundtrack', 'Alternative Pop', 'USA', 'Duet', 'Pop-R&B', 'Rap', 'Pop Rap', 'Alternative R&B', 'In English', 'Pop', 'Chillout']",10,1,1,1,1,0,0,1,2019-10
2019,3,Without Me,Halsey,"[Verse 1]
Found you when your heart was broke
I filled your cup until it overflowed
Took it so far to keep you close (Keep you close)
I was afraid to leave you on your own (Ooh)
[Pre-Chorus]
I said I'd catch you if you fall (Fall)
And if they laugh, then fuck 'em all (All)
And then I got you off your knees
Put you right back on your feet
Just so you could take advantage of me
[Chorus]
Tell me, how's it feel sittin' up there?
Feelin' so high, but too far away to hold me
You know I'm the one who put you up there
Name in the sky, does it ever get lonely?
Thinkin' you could live without me
Thinkin' you could live without me
Baby, I'm the one who put you up there
I don't know why (Yeah, I don't know why)
Thinkin' you could live without me
Live without me
Baby, I'm the one who put you up there
I don't know why (I don't know why, yeah, yeah)",https://genius.com/halsey-without-me-lyrics,['Louis Bell'],"['Halsey', 'Louis Bell', 'Delacey', 'Scott Storch', 'Justin Timberlake', 'Amy Allen', 'Timbaland']",['Capitol Records'],"October 4, 2018","['USA', 'Electronic Trap', 'Trap', 'Synth-Pop', 'Alternative Pop', 'In English', 'Electro-Pop', 'Electronic', 'Contemporary R&B', 'Pop']",10,1,1,0,0,1,0,1,2019-10
2019,4,Bad Guy,Billie Eilish,"[Verse 1]
White shirt now red, my bloody nose
Sleepin', you're on your tippy toes
Creepin' around like no one knows
Think you're so criminal
Bruises on both my knees for you
Don't say thank you or please
I do what I want when I'm wanting to
My soul? So cynical
[Pre-Chorus]
So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy
Duh
[Chorus]
I'm the bad guy
[Verse 2]
I like it when you take control
Even if you know that you don't
Own me, I'll let you play the role
I'll be your animal
My mommy likes to sing along with me
But she won't sing this song
If she reads all the lyrics
She'll pity the men I know",https://genius.com/billie-eilish-bad-guy-lyrics,['FINNEAS'],"['Billie Eilish', 'FINNEAS']","['Interscope Records', 'Darkroom Records']","March 29, 2019","['Alternative Dance', 'Alternative Pop', 'Electronic', 'Pop', 'USA', 'In English', 'Electronic Trap', 'Dance', 'Alternative', 'Dance-Pop', 'Electro-Pop', 'Dark Pop']",3,1,1,0,0,1,0,1,2019-03
2019,5,Wow,Post Malone,"[Verse 1]
Said she tired of little money, need a big boy
Pull up 20 inch blades like I'm Lil’ Troy
Now it's everybody flockin', need a decoy
Shawty mixing up the vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin’ up (Up, up)
I got a lot of toys, 720S bumpin' Fall Out Boy
You was talkin' shit in the beginning (Mm-mm)
Back when I was feelin' more forgivin' (More forgivin')
I know it piss you off to see me winnin' (See me winnin')
See the igloo in my mouth when I be grinnin’ (I be grinnin’), yeah
[Chorus]
Hunnid bands in my pocket, it's on me
Hunnid deep when I roll like the army
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
Hunnid bands in my pocket, it's on me (On me)
Yeah, your grandmama probably know me (Know me)
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
[Verse 2]
Everywhere I go (Hey)
Catch me on the block like I'm Mutombo (Wow)
750 Lambo in the Utah snow (Skrrt)
Trunk in the front like that shit Dumbo, yeah
Cut the roof off like a nip-tuck
Pull up to the house with some big butts
Turn the kitchen counter to a strip-club (Yeah, wow)
Me and Dre came for the...
When I got guap, all of y'all just appeared (Wow)
Before I dropped Stoney, none of y'all really cared (Cared)
Now they always say, ""Congratulations,"" to the kid (Kid)
And this is not a 40, but I'm pourin' out this shit (Yeah)
Used to have a lot, but I got more now (Yup)
Made another hit 'cause I got bored now (Yup)
Always goin' for it, never punt fourth down
Last call, Hail Mary, Prescott touchdown, ayy",https://genius.com/post-malone-wow-lyrics,"['Louis Bell', 'Ging', 'Anthoine Walters']","['Anthoine Walters', 'Billy Walsh', 'Ging', 'Carl Rosen', 'Louis Bell', 'Post Malone']","['Republic Records', 'Universal Music Group']","December 24, 2018","['Rap', 'In English', 'R&B', 'Trap', 'USA']",12,1,0,1,1,0,0,1,2019-12
